,lyrics,genre
552,"sometimes in the blue room / another dream fades away /  velvet as the moon / she lays down and resting stays /  so she's seeing / the shadow of life /  falls over the bright light / and so on /  she's breathing the air / surrounding celestial stairs /  and in the bright light / shine all the sparkles in flight /  hold me tight / just cross the line /  words capture silently / all this time /  reminds me now / of islands rising silently /  desert zones / and western domes /  footsteps sound so lonely / travelling into dreams /  passing season gloved in grey / the feeble dying beam /  its pain without ecstasy / so, now /  the contact is lost / nothing but a sense of fear /  and tonight / the ocean is quiet /  it's waters forever dead / and so tell me /  why reason and lives / are lost inside unveiled desires /  and it's too late / too late to return /  from that golden exotic place / screaming at last /  and looking around / all my life lost in /  a bridge filled with night.",Electronic
553,"far far, away. i remember. the world has gone astray close your eyes hold your breath. dream safer from the stars and now im tangled in her web. time ever passing i hear strange ghost fragments remind me of the memory thats now broke stranger than fiction i dont understand do we ever really hold our dreams we thought with your head? is it over? is it over? is it over?  summer night say good night like a cloud above your ocean, just drinking in the day. say good night in a boat stranded in the moon light its become my home with you. time ever passin i hear strange ghost shadows remind me of the memory thats now broke stranger than fiction i can't understand are we ever really in control of dreams we have? is it over? is it over? is it over? is it over?",Electronic
554,"you keep saying things you've said before  want something else, waiting for something more  you'll give up i'll give out  always got one foot in between the door  anticipating reasons why you leave  treading over egg shells constantly  you'll put up, i'll put out  trying to paint a picture that you just won't see  say you'll go, i don't know what you've been waiting for  'cause you're not my one, hanging on us just to see  if it's me  but i'm never enough, you don't need to say i'm never enough, oh  only get half-way with you, take my love yeah just to see me suffer  never enough, oh, i'm never enough  i'm never enough, you don't need to say i'm never enough, oh  only get half-way with you, take my love yeah just to see me suffer  never enough, oh, i'm never enough oh  (say you'll go) x 11  oh  you give your love conditionally, open to your possibilities  i breathe in, you breathe out  you only get your (?)  anticipating reasons why you leave  treading over egg shells constantly  i'll put up, you'll put out  trying to paint a picture that you just won't see  say you'll go, i don't know what you've been waiting for  'cause you're not my one, hanging on us just to see  if it's me  but i'm never enough, you don't need to say i'm never enough, oh  only get half-way with you, take my love yeah just to see me suffer  never enough, oh, i'm never enough  i'm never enough, you don't need to say i'm never enough, oh  only get half-way with you, take my love yeah, just to see me suffer  never enough, oh, i'm never enough oh  (say you'll go) x 12",Electronic
555,"they can never dry, dry us for life so before we all left town, won't you take a chance? that's running out on us, i'm letting you know that i, i'm giving up on us won't you take a chance?  and we let ourselves to rest wanting that we've done our best so before we all left town, won't you take a chance? that's running out on us, i'm letting you know that i, i'm giving up on us won't you take a chance?  and we let ourselves to rest wanting that we've done our best so before we all left town, won't you take a chance?  won't you take a chance? that's running out on us, i'm letting you know that i, i'm giving up on us won't you take a chance?",Electronic
556,oh in the morning i wake up  the loneliness in my mind  i was caught and i was hide in a box  i was blind  oh in the morning i wake up  villain of the deepest dye  i was smitten with his charms – bite me now  i'm not shy  deep in my heart i will loose now my patience  deep in my heart there's a shine  deep in my heart i will break now the silence  i'm not a doll on a line  pup pup pup – i'm not a puppet!  pup pup pup – puppet on a string  pup pup pup – i'm not a puppet!  pup pup pup – puppets wanna win.  so take a chance you will find your luck  so take a chance you are free wake up  so take a chance you will find your (real) luck  so take a chance you are free  now wake up.  feelin' like a feelin' like a i'm not a puppet!  feelin' like a feelin' like a i'm not a puppet!  feelin' like a feelin' like a i'm not a puppet!  feelin' like a feelin' like a ...  oh in the morning i wake up  the emptiness in my mind  i feel sure and i feel poor in a box  such a kind  oh in the morning i wake up  and now i try to resist  i am thinking is it wrong or right  to exist.  pup – puppet in – in a land – of confusion  pup – puppet in – in a land – of confusion  pup – puppet in – in a land – of confusion  pup – puppet in – in a land – of control,Electronic
557,"and then the faces turn black again in my memories ""evelina matvijeva was walking home in grozny last month when she was hit by two snipers' bullets which passed right through her."" ""there's been fierce fighting in the somali capital mogadishu. the country had collapsed into chaos in 1991."" ""a man has been shot dead at a mosque in the town of saint-etienne in central france. the second shot hit him in the face."" and then the faces turn black again in my memories electronic body music is dead",Electronic
558,"feel like to body play me, feel like to body play me feel like to body play me, feel like to body play me feel like to body play me, feel like to body play me feel like to body play me, feel like to let's go  let's go  let's go  feel like to body play me, feel like to body play me feel like to body play me, feel like to body play me feel like to body play me, feel like to body play me feel like to body play me, feel like to let's go  let's go woah woah  let's go  let's go",Electronic
559,my body is numb i feel no touch feed the fear and feel no clutch feel the fear of what's to come if you don't fear no need to run you're neither the master nor the slave willing it faster laws are laid  only you can say my name only you my saving grace  til i die i waste away remember my soul forget my face  only you can say my name only you can say my name  when i'm swallowed by this waves when my form begins to fade  only you can say my name only you can say my name only you only you only you can say my name  it's all gone i'm so gone  you're the better me trying to better you're the death of me you weren't there for me  only you can say my name  call it out,Electronic
560,"bad motherf- bad motherf- bad motherf- bad motherf-  bad motherf- bad motherf- (c'mon) bad motherf- bad motherf-  motherfucker, i'm- bad bad bad  motherfucker, i'm- bad bad bad bad  bad motherf- bad motherf- bad motherf- bad motherf-  motherfucker, i'm- hands up bad bad",Electronic
561,"so close to be the one so free. . .  we're daydreams,  you and i,  you and i together,  open up, open up to me,  it's so high, it's so high  i'm breathless,  you can see what you do to me.  it's not real (12x)  standing in an empty space  no one here but you,  touching you i'm spinning round  whisper...  it's not real (3x)  in the sky my oh my,  we're daydreams. . . . . . . . . . . . . . .  it's not...  it's not real (mixes, reverbs, echos - n times)  you and i, you and i together,  open up, open up to me,  (it's not real) (15x)  it's so high, it's so high  we're breathless,  you can see what you do to me...  time passes by,  you wonder why,  it's not real, it's not real,  look into my eyes,  it's not real (5x)  we're daydreams.  you and i, you and forever,  open up, open up to me,  it's so high, it's so high  we're breathless,  can't you see what you do to me...  it's not real... fading till end",Electronic
562,"i am the new way to go, i am the way of the future i am the new way to go, i am the way of the future there's a lot of innocent people being crucified  you things, things, things of the flesh do it slow down avenues fuck me lust my eyes licking lips, encouraging mr. careworn to gaze upon a screen bask on after the flesh we'll infect your carnal mind after the flesh  i am the way of the future they blew his brains out at gunpoint i am the way of the future get in and fasten your seatbelt  we'll infect your carnal mind, mind, mind, mind we'll infect your carnal mind, mind, mind, mind we'll infect your carnal mind, mind, mind, mind we'll infect your carnal mind, after the flesh  i walked through forests with ugly spirits kissed their feet and found them calm, calm, calm still i don't have any money, money, money, money my body suffers after the flesh  i am the way of the future they blew his brains out at gunpoint i am the way of the future get in and fasten your seatbelt  we'll infect your carnal mind, mind, mind, mind we'll infect your carnal mind, mind, mind, mind we'll infect your carnal mind, mind, mind, mind we'll infect your carnal mind, after the flesh  i walked through forests with ugly spirits kissed their feet and found them calm, calm, calm still i don't have any money, money, money, money my body suffers after the flesh  i am the way of the future they blew his brains out at gunpoint i am the way of the future get in and fasten your seatbelt  i am the way of the future",Electronic
563,"kick the can  i kick, kick kick the can  i kick the can  kick the can  ooh-way, ooh-way  wipe that sound  but i do  wipe that sound  but i deny it  wipe that sound  bend us  bounce bend wipe bend  don't move it  (x2)  oh no  wipe that sound  but i do  wipe that sound  but i deny it  wipe that sound  bend us  bounce bend wipe bend  don't move it  ooh-way, ooh-way, ooh-way  (x3)  wipe that sound  but i do  wipe that sound  but i deny it  wipe that sound  bend us  bounce wipe bend  don't move it  (x3)  ooh-way, ooh-way  would you wipe it?  (x2)  cut the gain (x3)  wind up my wind with your grinder  with width up my vain  cut the gain  hurt me, hurt me twice  the trash will hit  hit high hit low  while i do neither  i spit i throw up my despisor  fit fit the bit with it  the trash will hit  bounce bend bust i  move fast  i move three to the first  one i rock  i kick the can  i can the first melted  extend my body to the wider  spy light i try super fruit lighter  i could neither glide the night  this try  wipe that sound  but i do  wipe that sound  but i deny it  wipe that sound  bend us  bounce bend wipe blend  don't move it  (x2)  ooh-way, ooh-way  get out of my  get out of my  get out of my  get out of my head  (x4)",Electronic
564,"look at me up in the sky, watch the world just pass me by, and all my feelings give me away, it's happening more everyday.  loving you could be so easy, loving you could be so great, loving you could be so easy, loving you could be so great.  well how can i try to explain? your story never seems to stay the same, you're out of touch and i'm out of time, just talk to me a while, and joke about the things wee used to see, it's so hard for me to smile.  i never felt so alone, after all of this there's so much more to lose, and i've taken pieces home, i promise you i never meant too,  well how can i complain? when everybody seems to know my name, you're out of luck and i'm of line, it's such a selfish compromise, a self indulgent useless bunch of lies, i never thought you would believe.  hold me now don't wake me up, pull me down and then back up, all again for all too see low down whisper a guilty stare, your stagnant beauty makes me glare silly games in the sun, in the sun, in the sun, in the sun, oh, in the sun.  well how can i complain? your story never seems to stay the same you're out of luck and i'm of line it's such a selfish compromise, a self indulgent useless bunch of lies i never thought you would believe, go!  loving you could be so easy, loving you could be so great, loving you would be so easy loving you could be so great.  maybe change would keep me high, stop me thinking wondering why",Electronic
565,"all of the lights shining over everything that they do out in the night a place to be whatever they want to do out here were we can let go let it go, let it go, never slow the... sentimental let it go never coming down, never coming back to be... up to you oh oh, don't need to know you. never take the time, never take the time you needed me to oh oh, i'll never know electric lights will shine through don't need no confirmation i want to love like they do ...to temptation. through it they shine i can't pick apart what i believed smoke and fire let's see everything we wanted to see out here where we can let go let it go, let it go, never slow the. sentimental let it go never coming down, never comings back to be... up to you don't need to know you. never take the time, take the time you needed me to oh oh, i'll never know electric lights will shine through don't need no confirmation i want to love like they do ...to temptation. electric lights will shine through don't need no confirmation i want to love like they do ...to temptation.",Electronic
566,"tell me why, tell me why  if i could open my heart again (if i could, if i could, if i could) must be me why i feel like smile again if i could open my heart again (heart again, heart again) must be me why i feel like smile again  the morning comes and the snow is falling (x4)  tell me why, tell me why tell me why, tell me why  the morning comes and the snow is falling the morning comes and the snow is falling  the morning comes i can understand the reason and snow the is falling (tell me why)  repeat",Electronic
567,through the dark you see my brake lights shinning brightly in the shadows of your soul i don't know if i should stay or if i should go or if i should stay or if i should go  love is terrifying hurts like hell when you try and fight it i'm gonna keep on driving through the night to the other side time is crucifying waiting for you feels like dying inside i am crying for the love to set me on fire on fire set me on fire  fire fire burn me up turn me on and wake me up i can't go another night without you by my side my heart is gonna slowly dry if you keep on walking by i am torn apart with love and i'm crying from the inside out fire fire burn me up tired of times to busy for love set me on fire set me on fire  fire fire burn me up tired of times to busy for love set me on fire,Electronic
568,"we'll be together again i've been waiting for a long time we're gonna be, we're gonna be together again i've been connected to the right line  we'll be together nobody ain't never gonna disconnect us or ever separate us or say to us, you've got to  stop stand there where you are before you go too far before you make a fool out of love stop don't jump before you look get hung up on a hook before you make a fool out of love  we'll be together again i've been waiting for a long time we're gonna be, we're gonna be together again i've been connected to the right line  we'll be together nobody ain't never gonna disconnect us or ever separate us or say to us, you've got to  stop stand there where you are before you go too far before you make a fool out of love stop don't jump before you look get hung up on a hook before you make a fool out of love  we'll be together nobody ain't never gonna disconnect us or ever separate us or say to us, you've got to  stop stand there where you are before you go too far before you make a fool out of love stop don't jump before you look get hung up on a hook before you make a fool out of love stop stand there where you are before you go too far before you make a fool out of love stop don't jump before you look get hung up on a hook before you make a fool out of love stop stand there where you are before you go too far before you make a fool out of love stop don't jump before you look get hung up on a hook before you make a fool out of love stop",Electronic
569,"it's always hard to be the first  but easy to become the last  don't even think to take a rest  'cause life is running too fast, yeah  a never-ending race  a road not fit for two  a bloody thrilling chase  we all know what to do  stand up and fight, wipe your tears away  get ready to kill or be killed on your way  no second chance and no compromise  look at your death right in my eyes  feeling too weak to go on in this race  you won't outrun this gun in your face  time to pray while the blood's running chill  i'm no tranquilizer, i'm a death pill!",Electronic
570,"do you ever feel the weight of the world  you always said it right can't escape a falling sky everything makes it's way down same as rain all the words spilling out in different shades of loud till you kiss me  do you ever feel the weight of the world suddenly float into space such a thrill baby, please don't make me wait i promise you, promise you we would melt away  history carried and never buried haunts every hall of what we could be (do you know what we could be?) fear in the mind's eye peace can be hard to find till you're with me  do you ever feel the weight of the world suddenly float into space such a thrill baby, please don't make me wait we would melt away  do you ever feel the weight of the world suddenly float into space such a thrill baby, please don't make me wait i promise you, promise you we would melt away",Electronic
571,"so, yo make some bring the melody  so, my lady, yo, believe me i like it loud my lady, yo, believe me i like it loud my lady, yo, believe me man i like it loud my lady, yo, believe me bring my fucking break  where's the speaker where's the speaker  so, yo make some bring the melody ya boy  so, my lady, yo, believe me i like it loud my lady, yo, believe me i like it loud my lady, yo, believe me man i like it loud my lady, yo, believe me bring my fucking break  where's the speaker where's the speaker",Electronic
572,"street life, these lights remind me of the sweet life, sweet life i just wanna feel high, real high i just wanna take it back to when we were cool street life, these lights remind me of the sweet life, sweet life i just wanna feel high, real high i just wanna take you back when we were cool (love is in the air, love is in the air love is in the air, love is in the air love is in the air, love is in the air love is in the air, love is in the air love is in the air, love is in the air love is, love is, love is, love is) street life, these lights remind me of the sweet life, sweet life i just wanna feel high, real high i just wanna take it back to when we were cool street life, these lights remind me of the sweet life, sweet life i just wanna feel high, real high i just wanna take you back when we were cool (love is in the air, love is in the air i can feel it anywhere, feel it anywhere i'm tryna find my way back home) still walking on my own they said love is in the air love is in the air i can feel it anywhere, feel it anywhere i'm tryna find my way back home still walking on my own they said love is in the air love is in the air i can feel it anywhere, feel it anywhere i'm tryna find my way back home still walking on my own",Electronic
573,connected to talk  singing through a forest of ice (forest of ice)  this slow motion moment is tumbling down  'till we're lost inside the sound  ♪  it's your worst fall  you push me through the walls  and i just can't cope    you're breaking my heart with your hope  you're breaking my heart with your hope  you're breaking my heart with your hope  you're breaking my heart with your hope  ♪  you're breaking my heart with your hope  you're breaking my heart with your hope  you're breaking my heart with your hope  it's your worst fall  you push me through the walls  and i just can't cope  you're breaking my heart with your hope,Electronic
574,"arcade alteration's on the menu for tonight and galaga's the target for a massive weapons hike still got no up and down flight path, just horizontal scrolling but we'll still upgrade the armament for outer space patrolling 'cause tonight we're going overboard, tonight you're getting rocked because we've got a firepower surplus to allot mosquito alien insectoids are now gonna thrice swat with one hundred percent acc-u-ra-cy on the dot  triple shot triple shot you try to defend but you cannot triple shot three conjoined battleships is what i got  triple shot triple shot you try to defend but you cannot triple shot three conjoined fighter ships is what i got  without connected space vessels, bloodlust goes unassuaged and mono monster mashing always makes for a ""challenging stage"" but despite the symphony of destruction from my two-pronged attacks true lethal harmony was out because a duet was the max 'cause only double ships in galaga could previously be attained but tonight a new joint wingman to the existing two is gained 'cause when the forces of the arcade meet our industrial electro the result is an unstoppable artillery trifecto  triple shot triple shot you try to defend, but you cannot try to get back to the top of the screen: you get jack squat",Electronic
575,"my men can not get out of being pulled in to the earth i've been done here, only time keeps me from the demiurge my self can not get out of being pulled in to the earth well we do next to next to nothing, we have always been in this cage  come kill me, i see, so alone come kill me, i see, so alone come kill me, i see, so alone  my men can not get out of being pulled in to the earth i've been done here, only time keeps me from the demiurge my self can not get out of being pulled in to the earth well we do next to next to nothing, we have always been in this cage  come kill me, i see, so alone come kill me, i see, so alone come kill me, i see, so alone come kill me, i see, so alone",Electronic
576,"i'ma give it to you, give it all to you give it all to you  i'm just my body and my mind the naked truth or lies i'ma give it to you, all to you my calm, my cool, my crazy side, my jackal i won't hide i'ma show 'em to you, all to you  everything that i got everything that i'm not i'ma give it to you, all to you everything that i got everything that i'm not i'ma give it to you, all to you  i'ma give it to you give it all to you, give it all to you i'ma give it to you give it all to you, give it all to you i'ma give it to you give it all to you, give it all to you i'ma give it to you give it all to you, give it all to you  the fractures in my confidence was weighing on my chest i'ma lay it for you, all for you the bitter end, the sugar sweet this tension needs release i let it out for you, all for you  everything that i got everything that i'm not i'ma give it to you, all to you everything that i got everything that i'm not i'ma give it to you, all to you  i'ma give it to you give it all to you, give it all to you i'ma give it to you give it all to you, give it all to you i'ma give it to you give it all to you, give it all to you i'ma give it to you give it all to you, give it all to you i'ma give it to you, give it all to you",Electronic
577,"stop talkin' now you better shut your mouth there's blood on me 'cause you're so fucking loud stop talkin' now you better shut your mouth i wanna eat your face 'cause you're so fucking loud  stop talkin' now stop talkin' now stop talkin' now you better shut your mouth  there's a snake on the floor as long as you're talking there's a sign on the door you better start walking there's a snake on the floor there's a sign on the door  stop talkin' now you better shut your mouth there's blood on me 'cause you're so fucking loud stop talkin' now you better shut your mouth i wanna eat your face 'cause you're so fucking loud  stop talkin' now stop talkin' now stop talkin' now you better shut your mouth  there's a snake on the floor as long as you're talking there's a sign on the door you better start walking there's a snake on the floor there's a sign on the door  i can't help it, ugh-a, ugh-a i can't take t, ugh-a, ugh-a so i need, need you to stop  stop talkin' now you better shut your mouth there's blood on me 'cause you're so fucking loud stop talkin' now you better shut your mouth i wanna eat your face 'cause you're so fucking loud  stop talkin' now stop talkin' now stop talkin' now you better shut your mouth",Electronic
578,never have to be alone  pretty green eyes so full of sparkle and such light let me remind you chose not to cry it's all right for your lover has come home by your side i'll always stay never have to be alone  never have to be alone never have to be alone never have to be alone never have to be alone pretty green eyes  never have to be alone never have to be alone  pretty green eyes so full of sparkle and such light let me remind you chose not to cry it's all right for your lover has come home by your side i'll always stay never have to be alone  never have to be alone never have to be alone never have to be alone never have to be alone pretty green eyes  never have to be alone,Electronic
579,"let's break the locks! into the alleys, we can fight like dogs throw fists, it's tooth and claw i feel no shame you wanna battle to the death? i'll fight! through the pain!  fight through the pain fight through the pain fight through the pain fight through the pain  fight through the pain fight through the pain fight through the pain fight through the pain  fight through the pain",Electronic
580,nothing makes me come to life like the music does the sounds they make me hypnotized it feels like a drug  throw me in the biggest crowd that's my safest place you must know what this feels like now however long it takes  close your eyes get it in your skin let the music in it's alright don't fight anything let your body win let the music in (wo-oh-oh-oh) let the music in (wo-oh-oh-oh)  let the music in  nothing makes me come to life like the music does nothing makes me come to life like the music does  close your eyes get it in your skin let the music in it's alright don't fight anything let your body win let the music in (wo-oh-oh-oh) let the music in (wo-oh-oh-oh)  let the music in let the music in let the music in,Electronic
581,"don't let your head hang low you've seen the darkest skies i know let your heart run child like horses in the wild so take my hand and home we'll go  the sun it glows like gold feeling warm as a burning coal let your soul shine bright like diamonds in the sky so take my hand and home we'll go  home we'll go, home we'll go home we'll go, home we'll go home we'll go, home we'll go home we'll go, home we'll go  home we'll go, home we'll go home we'll go, home we'll go  don't let your head hang low you've seen the darkest skies i know let your heart run child like horses in the wild so take my hand and home we'll go  the sun it glows like gold feeling warm as a burning coal let your soul shine bright like diamonds in the sky so take my hand and home we'll go  home we'll go, home we'll go home we'll go, home we'll go home we'll go, home we'll go home we'll go, home we'll go home we'll go, home we'll go home we'll go, home we'll go",Electronic
582,"caught out cold, cold hiding from you in this skin so, old i'll come, clean everyone-everyone knows it's, me and if i recover will you be my comfort? or it can be over or we can just leave it here so pick any number choose any color i've got the answer open the envelope i'll give you one more chance to say we can change or part ways and you take what you need and you don't need me i'll give you one more chance to say we can change our old ways and you take what you need and you know you don't need me blow by blow honest in every way i know you appear to face a decision i know you fear and if i recover will you be my comfort? or it can be over or we can just leave it here so pick any number choose any color i've got the answer open the envelope i'll give you one more chance to say we can change or part ways and you take what you need and you don't need me i'll give you one more chance to say we can change our old ways and you take what you need and you know you don't need me and you know you don't need me and if i recover will you be my comfort or it can be over or we can just leave it here so pick any number choose any color i've got the answer open the envelope i'll give you one more chance to say we can change or part ways and you take what you need and you don't need me i'll give you one more chance to say we can change our old ways and you take what you need and you know you don't need me",Electronic
583,"if i were you, i'd crawl out from the shelter and dance a dizzy samba through the ash if i were you, i'd spin into a smoke ring 'til each festering bandage is a festival sash  if i were you, i'd script a better future recite the words aloud 'til they were true i'd sing until i'm someone else 'cause stoic or seducer someone else is gonna sing until she's you  and if i were you, i'd start the transformation while the bodies of the heavens are aligned if i were you, then i'd be losing patience yes, if i were you, then i will leave myself behind  if i were you, i'd dress myself in silver i'd find a way to meddle with the odds and shimmering in spotlights, i would die for i would kill for the unwavering attention of the gods  yes, if i were you, i'd start the transformation while the bodies of the heavens are aligned if i were you, then i'd be losing patience yes, if i were you, then i would leave myself behind if i were you, then i'd be losing my mind  if i were you, i'd split in two i'd break on through, i'd make a new design if i were you, i'd split in two i'd break on through, i'd wake up feeling fine if i were you, i'd split in two i'd break on through, i'd let the shadow shine if i were you, i'd split in two i'd break on through, i'd dynamite the mine  if i were you, i'd split in two i'd break on through, with kisses down your spine if i were you, i'd split in two i'd break on through, i'd drink you up like wine if i were you, i'd split in two i'd break on through, i'd flash the secret sign if i were you, i'd split in two i'd break on through and never re-entwine",Electronic
584,i don't care if you walk over me baby all over me for a while no i don't mind no i don't care  i don't care if you walk over me baby all over me for a while and i know why you been dreamin' of me 'cause you walk over me and i smile  you could say i learned a lot livin' did a lot of both wanna make change think i'm goin' broke in my soul in my soul no i don't mind no i don't care  i don't care if you walk over me baby all over me for a while and i know why you been dreamin' of me 'cause you walk over me and i smile  i don't care if you walk over me baby all over me for a while no i don't mind no i don't care  i don't care if you walk over me baby all over me for a while and i know why you been dreamin' of me 'cause you walk over me and i smile  i don't care if you walk over me baby all over me for a while and i know why you been dreamin' of me 'cause you walk over me and i smile,Electronic
585,when there's no hope hiding no chance concealing what deep down i felt for you i regret for losing the one who loved me for who i can't go back to  walking through all the dust memories in frame a past we simply let fade but i don't close the door waiting the chance for when we'll be back again  you make me feel so crazy still in love with you you make me feel amazing when i'm next to you you make me feel so crazy my heart breaks for you can't help but knowing that i'm still in love with you you make me feel so  when there's no hope loving for you who saw me before i knew who i'd be what i have around me means nothing to me if i can't share it with you  walking through all the dust memories in frame a past we simply let fade but i don't close the door waiting the chance for when we'll be back again  you make me feel so crazy still in love with you you make me feel amazing when i'm next to you you make me feel so crazy my heart breaks for you can't help but knowing that i'm still in love with you you make me feel so  crazy crazy make me feel so crazy make me feel so crazy for you,Electronic
586,"is everybody on the floor?  we put some energy into this place!  i want to ask you something  are you ready for the sound of scooter?  i want to see you sweat!  i said ""i want to see you sweat!""  yeah  hyper! hyper!  hyper! hyper!  hyper! hyper!  we need the bass drum!  come on!  ♪  hyper! hyper!  hyper! hyper!  ♪  it's so beautiful to see your hands in the air!  put your hands in the air!  come on!  this is scooter!  ♪  we want to sing a big shout to u.s., and to all ravers in the world!  and to westbam, marusha, stevie mason, the mystic man, dj dick  carl cox, the hooligan, cosmic, kid paul, dag, mike van dyke  jens lissat, lenny d., sven vath, mark spoon, marco zaffarano  hell, paul elstak, mate galic, roland casper, sylvie, miss djax  jens mahlstedt, tanith, laurent garnier, special, pascal f.e.o.s.  gary d., scotty, gizmo, and to all djs all over the world!  ♪  do you like it hardcore?  we need the hardcore!  come on! come on! come on!  ♪  hyper! hyper!  sit there, be good, bye-bye!",Electronic
587,"ok i get it saw your face and i read it take your money and shred it it's meant to kill don't you let it  oh wait, hold on don't walk away your eyes are red and all i see is grey with all that's wrong just be who you really are  it's alright with me it's alright with me  yeah you are enough yeah you are enough yeah you are enough yeah you are enough  ok i get it saw your face and i read it take your money and shred it it's meant to kill don't you let it  oh wait, hold on don't walk away your eyes are red and all i see is grey with all that's wrong just be who you really are  it's alright with me it's alright with me  yeah you are enough yeah you are enough yeah you are enough yeah you are enough  ok i get it saw your face and i read it take your money and shred it it's meant to kill don't you let it",Electronic
588,when they way you move is so intrigue feels like im hypnotized when i see you ive get a feeling and i get petrified x 2  petrified  they way you move is so intrigue feels like im hypnotized when i see you ive get a feeling and i get petrified x 2  petrified  the way you move  petrified,Electronic
589,"i'm coming for you when the sun goes down i'm coming for you when there's no one around i come to your house break down the door girl, i'm shaking i need more there's only one way to soothe my soul (there's only one way to soothe my soul) there's only one way to soothe my soul (only one way to soothe my soul) only one way (only one way) only one way (only one way) only one way (only one way) only one way (only one way) i'm coming for you i need to feel your skin i'm coming for you to stop this crawling i'm taking my place by your side i'm not leaving until i'm satisfied there's only one way to soothe my soul (there's only one way to soothe my soul) there's only one way to soothe my soul (only one way to soothe my soul) only one way (only one way) only one way (only one way) only one way (only one way) only one way (only one way) i'm coming for you my body's hungry i'm coming for you like a junkie i can't stop the desire in me i'm not waiting patiently there's only one way to soothe my soul (only one way to soothe my soul) there's only one way to soothe my soul (only one way to soothe my soul) there's only one way to soothe my soul (there's only one way to soothe my soul) only one way to soothe my soul (only one way to soothe my soul) there's only one way (only one way) there's only one way to soothe my soul (only one way to soothe my soul) only one way (only one way) only one way",Electronic
590,"we're a million lonely people all together on this needle in the sky afraid of heights and your dreams were made illegal by the laws of lesser evil we call life, but not tonight i dare you to love i dare you to cry i dare you to run i dare you to try i dare you to fall and lay on the ground i dare you to feel i dare you to be loud you're an outline of a vision that you had when we were children yesterday you watch it fade let your heart be your religion let it break you out of this prison you became it's not too late i dare you to love i dare you to cry i dare you to run i dare you to try i dare you to fall and lay on the ground i dare you to feel i dare you to be loud i dare you i dare you",Electronic
591,no time to sleep yo  no time to sleep yo  looking for the heat yo  no time to sleep yo  i'mma live the dream yo  no time to sleep yo  if you know what we know  i can see the people looking for the heat yo  looking for the heat yo  i'mma live the dream yo  no time to sleep yo  if you know what we know  i can see the people looking for the heat yo  no time to sleep yo  if you know what we know  i can see the people looking for the heat yo  no time to sleep yo  if you know what we know  i can see the people looking for the heat yo  no time to sleep yo  if you know what we know  i can see the people looking for the heat yo  looking for the heat yo  looking for the heat yo  looking for the heat yo  looking for the heat yo  i'mma live the dream yo  i'mma live the dream yo  i'mma live the dream yo  i'mma live the dream yo  no time to sleep yo  no time to sleep  sleep yo  i'mma live  the dream yo  no time to sleep yo  if you know what we know  i can see the people looking for the heat yo  looking for the heat yo  i'mma live the dream yo  no time to sleep yo  if you know what we know  i can see the people looking for the heat yo  looking for the heat yo  looking for the heat yo  looking for the heat yo  looking for the heat yo  looking for the heat yo,Electronic
592,"silent, i can't wait here silent working up a storm inside my head nothing, i just stood for nothing so i fell for everything you said  hear the rumble hear my voice  silent, i can't wait here silent gotta make a change and make some noise  undo my sad undo what hurts so bad undo my pain gonna get out, through the rain i know that i am over you at last, i know what i should do undo my sad  trouble, baby, i'm in trouble every time i look into your eyes save me, oh, i'm gonna save me far away from all the crazy lies  hear the rumble hear my voice  undo my sad undo what hurts so bad undo my pain gonna get out, through the rain i know that i am over you at last, i know what i should do undo my sad  ever wonder hear my voice you know about another year at last, i know what i should do what i should do  all by myself i told myself all i'm gonna to do, to get some empty thing all i wanna do right now i gotta get down for the fame  i know that i've been over you but least i know what i should do i'll be myself",Electronic
593,"you said you needed me, but i don't need you, you said you wanted me, but i dont want you,  just be my friend yeah yeah, just be my friend yeah yeah, just be my friend yeah yeah, just be my friend  you said you're the one for me, but i don't think so, you said you'd wait for me, but i cant wait for you  just be my friend yeah yeah, just be my friend yeah yeah, just be my friend yeah yeah, just be my friend  if i really mattered to you, you would get a pen and some paper, you would write me a poem, or paint me a picture, maybe make up a song or write me a letter,  but you're just a friend you're just a friend  you said you wanted me, you said",Electronic
594,"bones, skin and muscle, the pieces of my puzzle  the things that you can't see, i can feel underneath  mind, body, soul, the things i can't control  what can i say? i am born this way  ♪  my entire system is made for one cause  makes me kinda wonder, you know what is yours?!  g- g- g- god's plan for me is to seize every chance  the reason i was born, i'm designed to dance  ♪  i am born this way (woo)  i think i am losing my shi-  ♪  i am designed to dance (what?)  yes!  ♪  aha  ♪  bones, skin and muscle, the pieces of my puzzle  the things that you can't see, i can feel underneath  mind, body, soul, the things i can't control  what can i say? i am born this way  aha  my entire system is made for one cause  makes me kinda wonder, you know what is yours?!  g- g- g- god's plan for me is to seize every chance  the reason i was born, i'm designed to danc-  designed to dance  ♪  aha",Electronic
595,"i like the way you look tonight no blood in your vein, what does it mean? trashy art everywhere, on the screen slow motion aftertaste, i've had foresight  that's the way you look tonight i like the way you look tonight  free union rider in the sun here comes the lord of audio beauty do you really have a digital body? people like you grim, lust for fun  that's the way you look tonight (the way you look tonight) i like the way you look tonight (the way you look tonight)  (that's the way) that's the way you look tonight (the way you look tonight) (i like the way) i like the way you look tonight",Electronic
