,lyrics,genre
2736,"when you told me that you loved me, i believed every single word you said then you showed me you didn't mean it, you loved somebody else instead. i know you've got a right to find someone new but i've got a right to feel this way too.  chorus where did i got wrong where did he go right i know i'd won the battle if i'd know there was a fight i can't stand the thought of never holding you tight. where did i go wrong and he go right.  there was something all around us like i've never felt before guess i should have seen the warnings but i was busy coming back for more i know you've got a right to change your mind but i've got a right to be losing mine.  chorus  chorus where did i go wrong... he go right",Country
2737,if i could have you i know what i'd do this time i'd be true if i had you  if you could be mine i'd walk that straight line there'd be no bad times if i had you  i made the worst mistake one fool could ever make tell me it's not too late what can i do  if i could hold you tight i'd have the world tonight everything would be alright if i had you  i made the worst mistake one fool could ever make tell me it's not too late what can i do  if i could hold you tight i'd have the world tonight everything would be alright if i had you everything would be alright if i had you,Country
2738,suffer without suffering where is my only rose had a list of going as i let go take back what you gave me take back what you said give up without giving taking it instead rise rise my only rose  don't tell what we have done don't tell what is has cost keep another moment,Country
2739,ol' nicky will get you if he can  yes ol' nicky will get you if he can  grab you by your arm  when he sees you cannot stand  ol' nicky gonna get you if he can  nicky will tell you he's your friend  yes ol' nicky will you tell you he's your friend  he'll tie you up in knots  and make fast your bitter end  ol' nicky gonna tell you he's your friend  say you'll be my sinner  you'll be my saint  i love you for what you are  i love you for what you ain't  don't you ever give nick the time of day  don't you ever give nick the time of day  he'd make his home in your house where love don't stay  don't you ever give ol' nick the time of day  say you'll be my sinner  you'll be my saint  i love you for what you are  i love you for what you ain't  don't you ever listen to what nick say  don't you ever listen to what nick say  be the last to notice when your heart has gone away  don't you ever listen to what ol' nick say  you'll be my sinner  you'll be my saint  i love you for what you are  i love you for what you ain't,Country
2740,"every friday evening about sundown ole' black jack fletcher and mississippi sam come ridin' their mules and leading their hounds down to my place they holler ""hey son"" have you got a drink gonna make it hard on you if you ain't  i'd grin and point to a jug coolin' in the spring they turn the hounds loose and let'em run drink a little whiskey and have a lot of fun talk about the days when they were younger than nowadays  talk about women young and old it was hard to believe all the stories told wonder how they to be as old as they are now well black jack fletcher and mississippi sam fought together in vietnam mean as hell but they say, ""yes ma'am"" to your momma  they gambled away all the money they made knowing they was never gonna change their ways living out every single day like another wasn't comin'  well ole' black jack fletcher was an ornery man mississippi sam didn't give a damn they'd steal a lady from a man while he was lookin' well there ain't no doubt they was both outlaws turnin' yellow corn into alcohol but they never hurt no one who didn't need a hurtin'  black jack fletcher and mississippi sam always getting in and out of a jam makin' up their own law of the land, while a runnin' they knew life was just a luck of the draw so they played a game with the local law laughin' and sayin' a catchin' comes before a hangin'  now i wouldn't take nothin' for those days every now and then i visit their graves and as the moon hangs in the haze i have me a drink to fletcher and sam",Country
2741,what would you say if i told you i was sorry and that i've come to realize life means nothing without you would you take my hand would you forgive this man for ever doubting your love is true and could you find it in your heart to let me try and make it up to you  yesterday a jealous man today a lonely fool i let love slip right through my hands with all the hurt i've handed you i've gotta stop your love from dying or i'll be living proof that yesterday's jealous man is today's lonely fool  darlin' from now on i'll be proud when other men notice you instead of gettin' mean and loud like i used to do find some mercy in your heart and we'll make another start at the love that we once knew i won't hurt you anymore i'm gonna trust you now and never question you  yesterday a jealous man today a lonely fool i let love slip right through my hands with all the hurt i've handed you i've gotta stop your love from dying or i'll be living proof that yesterday's jealous man is today's lonely fool  i'm today's lonely fool,Country
2742,"it's 3 a.m. and i finally say i'm sorry for actin' that way i didn't really mean to make you cry oh baby, sometimes i wonder why  does it always have to come down to you leavin' before i say i love you? and why do i always use the words that cut the deepest when i know how much it hurts you? oh baby why do i do that to you?  i know i'd never let you walk away so why do i push you 'til you break? and why are you always on the verge of good-bye before i'll show you how i really feel inside?  why does it always have to come down to you leavin' before i say i love you? and why do i always use the words that cut the deepest when i know how much it hurts you? oh baby why do i do that to you?  why do i do that to you? why do i always use the words that cut the deepest when i know how much it hurts you? oh baby why do i do that to you? why do i do that to you?",Country
2743,"like a bluebird with its heart removed, as lonely as a train i've run just as far as i can run if i never see the good old days, shining in the sun i'll be doing fine, and then some  how long, how long, woman will you weep how long, how long, rock yourself to sleep  i've been doing time in a lonesome prison, where the sun don't shine just outside the freedom river runs out there in that shiny dark, bloodhounds on your mind don't you know it's the same sad situation  how long, how long, woman will you weep how long, how long, rock yourself to sleep  everybody feels alright, you know i heard some poor fool say (somebody) everyone is out there on the loose well i wish i'd been in a land of fools, no-one knew my name what you get is not quite what you choose  how long, how long, woman will you weep how long, how long, rock yourself to sleep  how long, how long muddy river run so deep how long, how long goodnight baby, rock yourself sweettalk baby, rock yourself b-b-b-bye-bye baby, rock yourself to sleep",Country
2744,"well the wicked king of clubs awoke and it was to his queen turned his lips were laughing as they spoke his eyes like bullets burned the sun's upon a gambling day his queen smiled low and blissfully let's make some wretched fool to play plain it was she did agree he send his deuce down into diamond his four to hart, and his trey to spade three kings with their legions come preparations soon where made they voted club the days commander gave him an army face and number all but the outlaw jack of diamonds and the aces in the sky well, he gave his sevens first instructions spirit me a game of stud stakes unscarred by limitation between a man named gold and man named mud club filled gold with greedy vapors till his long, green eyes did glow and mud was left with the sighs and trembles watching his hard earned money go flushes fell on gold like water tens they paired and paired again but the aces only flew through heaven and the diamond jack called no man friend now, the diamond queen saw muds ordeal began to think of her long lost son fell to her knees with a mother's mercy and prayed to the angels every one now, the diamond queen, she prayed and prayed and the diamond angel filled muds hole the wicked king of clubs himself fell in face down in front of gold now, three kings come to clubs command but the angels from the sky did ride three kings up on the streets of gold three fireballs on the muddy side the club queen heard her husband's call but lord, that queen of diamond's joy when the outlaw in the heavenly hall turned out to be a wandering boy now, mud he checked and gold bet all and mud he raised and gold did call and the smile just melted on his face when mud turned over that diamond ace now, here's what this story's told if you feel like mud you'll end up gold if you feel like lost, you'll end up found so amigo, lay them raises down",Country
2745,"we praise thee o god for the son of thy love for jesus who died and is now gone above  hallelujah, thine the glory hallelujah, amen hallelujah, thine the glory revive us again  we praise thee, o god for the spirit of light who has shown us our saviour and scattered our night  hallelujah, thine the glory hallelujah, amen hallelujah, thine the glory revive us again  all glory and praise to the lamb that was slain who have born all our sin and has cleansed every stain  hallelujah, thine the glory hallelujah, amen hallelujah, thine the glory revive us again  hallelujah, thine the glory hallelujah, amen hallelujah, thine the glory revive us again revive us again",Country
2746,"i've traveled 'round the world in airplanes and in cars i've tried exotic foods and smoked some fine cigars  i'm just a girl, an american girl i'm just a girl, but i'm not an ordinary girl i'm a chevy girl  i've strolled down paris streets, been lost in london fog but all i really need are the fields of arkansas  i'm just a girl, an american girl i'm just a girl, but i'm not an ordinary girl i need an old corvette with the top down and a backseat for my friends i need baseball and apple pie to feel alive gimme a coca-cola sundae and a beach boys serenade i need freedom to be all around the world i'm a southern girl  i want an old porch swing under montana skies to hold a working man, looking good in his old levis  i'm just a girl, an american girl i'm just a girl, but i'm not an ordinary girl  i need an old corvette with the top down and a backseat for my friends i need baseball and apple pie to feel alive gimme a coca-cola sundae and a beach boys serenade i need freedom to be all around the world i'm a daddy's girl  i've traveled 'round this world and i'm ready to go home",Country
2747,"yo ho ho, and a bottle of rum hoist the main sails, here i come ain't no room on board for the insincere you're my witness, i'm your mutineer i was born to rock the boat some may sink, but we will float grab your coat, let's get out of here you're my witness, i'm your mutineer long ago we laughed at shadows lightning flashed, thunder followed they could never fight us here you're my witness, i'm your mutineer i was born to rock the boat some may sink, but we will float grab your coat, let's get out of here you're my witness, i'm your mutineer long ago we laughed at shadows lightning flashed, thunder followed they could never fight us here you're my witness, i'm your mutineer",Country
2748,"yeah, connie came back for her second cousin's wedding first time she'd been home in a year or two just in time for the rehearsal dinner that crazy connie wasn't wearing any shoes  yeah, she lives in l.a. she flies to new york city that woman's been around the world you can take the girl out of the honky-tonk but you can't take the honky-tonk take the honky-tonk out of the girl  we let dinner broke up at around 11:30 and boys went out to do what boys do connie said, ""hey girls, let's huddle up"" around something 'bout a hundred proof  she lives in l.a. she flies to new york city that woman's been around the world you can take the girl out of the honky-tonk but you can't take the honky-tonk take the honky-tonk out of the girl  well at 9 a.m. out in front of that church people going nuts looking for the groom somebody says, ""hey by the way, where's connie?"" she's run off with that boy to cancun  yeah, she lives in l.a. she flies to new york city that woman's been around the world you can take the girl out of the honky-tonk but you can't take the honky-tonk take the honky-tonk out of the girl",Country
2749,"you think i'm always makin' somethin' out of nothin' you' sayin', ""everything's ok"" you've always got an answer before i ask the question ""whatever you say""  now, we can change the subject pretend i never brought it up same old story, anyway  ""later, we can work it out"" right now you're, ""talked out"" yeah, ""whatever you say""  i know you can hear meeeee! but, i'm not sure you're listeniiiiiin'! i hear what you're sayiiiiiiin'! but still there's somethin' missiiiiiin'! whether i go! whether i stay! right now depends oooon ""whatever you say""!  you say, ""yes"" you need me and, ""no"" you wouldn't leave me and this should be enough to make me stay and even though i want to i don't hear, ""i love you"" in, ""whatever you say""  i know you can hear meeee! but i'm not sure you're listeniiiiin'! i hear what you're sayiiiiiiin'! but still there's something missiiiiiiin'! whether i go! whether i stay! right now depends ooooon! ""whatever you say""!  oh! whether i go! whether i stay! right now depends ooooon! ""whatever you say""!  whatever you saaay! whatever you saaaaaay!",Country
2750,"in tenderness he sought me,  weary and sick with sin,  and on his shoulders brought me  into his flock again.  while angels in his presence sang  until the courts of heaven rang. oh, the love that sought me!  oh, the blood that bought me!  oh, the grace that brought me to the flock,  wondrous grace that brought me to the flock!  he washed the bleeding sin-wounds,  and poured in oil and wine;  he whispered to assure me,  ""i've found thee, thou art mine:""  i never heard a sweeter voice,  it made my aching heart rejoice.  oh, the blood that bought me!  oh, the grace that brought me to the flock,  wondrous grace that brought me to the flock!  he pointed to the nail-prints,  for me his blood was shed;  a mocking crown so thorny,  was placed upon his head:  i wondered what he saw in me,  to suffer such deep agony.  oh, the blood that bought me!  oh, the grace that brought me to the flock,  wondrous grace that brought me to the flock!  i'm sitting in his presence,  the sunshine of his face,  while with adoring wonder  his blessings i retrace.  it seems as if eternal days  are far too short to sound his praise.  oh, the blood that bought me!  oh, the grace that brought me to the flock,  wondrous grace that brought me to the flock!  so while the hours are passing,  all now is perfect rest;  i'm waiting for the morning,  the brightest and the best,  when he will call us to his side,  to be with him, his spotless bride.  oh, the blood that bought me!  oh, the grace that brought me to the flock,  wondrous grace that brought me to the flock!",Country
2751,the rockafellers we know we ain't and this old house needs a coat of paint got a chevy impala vintage '73 some days she can't outrun you or me well i know it ain't everything i promised you but you tell me it's a matter of a point of view  chorus thru the eyes of love we see things in a different light thru the eyes of love it looks like things are gonna be alright  we've got a simple life we don't go to extremes but we're livin' on love way above our means maybe some day our ship'll come in baby till then it's sink or swim it's those little things that you do and say got a good ole boy in a real good way  chorus repeats twice,Country
2752,"always had a little restless in my soul  had to get a little lost to find my home  used to think i'd have to go real far  to find what you and i got here in our front yard  come here baby i just need your love  if i got you, i got more than enough- yea  my head can get to spinning  from the world and the junk that's in it  they can keep all that stuff  if i can end up with a front porch kinda love  i can see us turning 90  wild child nights long gone behind me  you making fun of my old grey hair  god i hope that i end up there  just of bunch of wood and some rusty nails  got a pretty good view of these rolling hills  i'm sure it ain't some folks paradise  but i sure hope it's mine, for the rest of my life  come here baby i just need your love  if i got you, i got more than enough- yea  my head can get to spinning  from the world and the junk that's in it  but they can keep all that stuff  if i can end up with a front porch kinda love  with the stars out and the summer wind  i'll look at you and be a kid again  sweet tea and some rocking chairs  god i hope that i end up there  come here baby i just need your love  if i got you, i got more than enough- yea  my head can get to spinning  from the world and the junk that's in it  but they can keep all that stuff  if i can end up with a front porch kinda love  i can see us turning 90  wild child nights long gone behind me  you making fun of my old grey hair  god i hope that i end up there  with the stars out and the summer wind  i'll look at you and be a kid again  sweet tea and some rocking chairs  god i hope that i end up there",Country
2753,"how do you break through when the words don't meet your lips? and lump inside your throat or in a pile of could've beens all the small talk and the catch-up and the empty promises how do you dive deeper in a shallow riverbed? when the current pulls you further from what you should've said  getting by on the kindness of strangers getting by on the kindness of strangers  when you're trying to be tender, but instead you come off cold when your sweetness surrenders to the cruelness of this world all the small stuff and the bad luck, when it all becomes too much how do you find solace in a place so quick to judge do you try and play it cool? play the part you think they want?  getting by on the kindness of strangers getting by on the kindness of strangers (kindness of strangers) (kindness of strangers)  people come and people go and some will make their mark like an iron to the bowl, a cymbal in your heart and the ones that stick around are the hardest ones to find and if you can't find the closest, you need the kindness to survive  getting by on the kindness of strangers getting by on the kindness of strangers you're getting by (kindness of strangers) you're getting by (kindness of strangers)  kindness of strangers kindness of strangers",Country
2754,"i'm just one step before losin' you and i'm just one step ahead of the blues but i know that there's been pain and misery long before this old world ever heard of me  it will hurt me so much to see you go but we'll just add one more heartache to the score and though i still love you as before i'm just one step beyond carin' any more  yes, bet that you're surprised that i could feel this way after stayin' home and waitin' night and day for someone who cared so much for me you'd come home just long enough to laugh at me  i don't know just when my feelin's changed i just know i could never feel the same and though i still love you as before i'm just one step beyond carin' any more",Country
2755,"down in houston, texas on a christmas night with a gun in his hand and his name up in lights he was young and handsome, the prince of the blues in a sharkskin suit and alligator shoes he was flirting with some women who had come backstage he said, ""ladies, want to see me play a wild little game?"" but big mama thornton said, ""go sing your song and put that damn thing down before something goes wrong""  big mama cried, ""dear lord,"" big mama said, he put a 22 pistol right up to his head then he smiled at the ladies now johnny ace is dead  the band leader set his saxophone down and said, ""i think i better split before the cops come 'round"" while the crowd in the theater slowly drifted away with their heads hung low, not sure of what to say but big don robey, the record company man with big diamond rings on both of his hands said, ""i'm gonna send him back to memphis in a refrigerated truck cause johnny ace is gonna make me a million bucks.""  big mama cried, ""dear lord,"" big mama said, he put a 22 pistol right up to his head then he smiled at the ladies now johnny ace is dead  when johnny came home to memphis, tennessee everyone on beale street came out to see there were pimps and gamblers, husbands and wives, women young and old all came to say goodbye and as the choirs sand and the preachers prayed five thousand mourners marched him to his grave well, there may be a heaven and there may be a hell, no one knows for sure but now johnny ace knows damn well.  big mama cried, ""dear lord,"" big mama said, he put a 22 pistol right up to his head then he smiled at the ladies now johnny ace is dead",Country
2756,"she left clear water in cali to settle down in wet mud in the valley her eyes like a storm i want to get struck by and a touch so addicting like all drugs to come by kiss like poison and i'm willing to die with a big fat smile because  she's got lips covered in honey one with the weeds don't need money she's fire and i want her to burn me so baby roll one, come here and shotgun this  i know you want to blow my smoke baby just don't choke (baby just don't choke) i know you want to blow my smoke but baby just don't choke (baby just don't choke)  i'm high and i'm sitting here zoned out driving round town in a big green smoke cloud the windows fogged up, they refuse to roll down i'm tryin' to touch the stars and get there in no time clothes gone, lights off in a dually the back seats the only throne that i'm ruling so bust a blunt down and roll that love scene and flick my bic, come here and smoke with me  she's got lips covered in honey one with the weeds don't need money she's fire and i want her to burn me so baby roll one, come here and shotgun this  i know you want to blow my smoke baby just don't choke (baby just don't choke) i know you want to blow my smoke but baby just don't choke (baby just don't choke)  she's got lips covered in honey one with the weeds don't need money she's fire and i want her to burn me so baby roll one, come here and shotgun this  i know you want to blow my smoke baby just don't choke (baby just don't choke) i know you want to blow my smoke but baby just don't choke (baby just don't choke)",Country
2757,where no sorrow's ever told  where nobody will grow old  where the pain of the heart are no more  where the orphans has a home  where nobody feels alone  that's the place my soul is longing for  where the angels sing so sweetly without ceasing  and the rivers of joy ever flow  where my saviour calls his' own  where i'll stand before the throne  that's the place i'm longing to go  where there'll be no broken home  where no discord ever sown  where no sins ever lies at the door  where no loved ones ever stray  and we watch them slip away  that's the place my soul is longing for  where no tears ever fall  where death angels never call  where the crate never hangs on the door  where the hungry ever cry  where we'll never wave goodbye  that's the place my soul is longing for  where the angels sing so sweetly without ceasing  and the rivers of joy ever flow  where my saviour calls his' own  where i'll stand before the throne  that's the place i'm longing to go  that's the place i'm longing to go,Country
2758,"marvelous grace of our loving lord  grace that exceeds our sin and our guilt  yonder on calvary's mount outpoured  there where the blood of the lamb was spilt  grace, grace, god's grace  grace that will pardon and cleanse within  grace, grace, god's grace  grace that is greater than all our sin  marvelous, infinite, matchless grace  freely bestowed on all who believe  you that are longing to see his face  will you this moment his grace receive  grace, grace, god's grace  grace that will pardon and cleanse within  grace, grace, god's grace  grace that is greater than all our sin  grace, grace, god's grace  grace that will pardon and cleanse within  grace, grace, god's grace  grace that is greater than all our sin",Country
2759,"little boy in a baseball hat stands in the field with his ball and bat says, ""i am the greatest player of them all"" puts his bat on his shoulder and he tosses up the ball  and the ball goes up and the ball comes down swings his bat all the way around the world's so still, he can hear the sound the baseball falls to the ground  now the little boy doesn't say a word picks up his ball, he is undeterred says, ""i am the greatest there has ever been"" and he grits his teeth and he tries it again  and the ball goes up and the ball comes down swings his bat all the way around the world's so still, he can hear the sound the baseball falls to the ground  he makes no excuses he shows no fear he just closes his eyes and listens to the cheers  little boy, he adjusts his hat picks up his ball, stares at his bat says, ""i am the greatest, the game is on the line"" and he gives his all one last time  and the ball goes up like the moon so bright swings his bat with all his might and the world's as still as still can be and the baseball falls and that's strike three  now it's suppertime and his mama calls little boy starts home with his bat and ball says, ""i am the greatest, that is a fact but even i didn't know i could pitch like that""  says, ""i am the greatest that is understood but even i didn't know i could pitch that good""",Country
2760,"the cover of a magazine nothing but paper dream just another fantasy for sale  telling me what i need what i should do, who i should be and that stuff don't matter to me at all  the sky is blue and the sun is shining i feel like a bum with a pocket full of diamonds i'm free as a bird and my spirit's flyin' and that's enough to keep me smilin', smilin'  guru man on my tv set selling the secrets to happiness 1-800-change your life today  dreams, i've got my own i ain't looking for a yellow brick road i'm just gonna go my own way  the sky is blue and the sun is shining i feel like a bum with a pocket full of diamonds i'm free as a bird and my spirit's flyin' and that's enough to keep me smilin'  smilin', smilin' smilin', smilin'  the sky is blue and the sun is shining i feel like a bum with a pocket full of diamonds i'm free as a bird and my spirit's flyin' and that's enough to keep me smilin'  i'm still smilin' gotta keep on smilin' i'm still smilin'",Country
2761,"to the way the moonlight's shining in this water tower sky to the back roads we've been driving on our way out here tonight to a bunch of pickups around a bonfire lot a guitar picking on car tires for the music and for the love i thank the good lord above  here's to mama, here's to jesus here's to all my party people here's to good times, here's to freedom and all the ones who ain't made it back home here's to football, here's to tailgates here's to working all week for saturdays grab a bottle, crack a can raise your hand hеre's to beer, cheers  yeah, to neon lights and crop towns drop dеad gorgeous knockouts good old dogs and large mouths and granddad's hand-me-down ford yeah, to cowboy boots and blue jeans to home-cooked meals and home teams yeah, we all got at least one thing that we can be thankful for  so here's to mama, here's to jesus here's to all my party people here's to good times, here's to freedom and all the ones who ain't made it back home here's to football, here's to tailgates here's to working all week for saturdays grab a bottle, crack a can raise your hand here's to beer, cheers  if there's one thing i believe in there's always a drink worth drinking you don't always need a reason other than a beer's ice cold  so here's to mama, here's to jesus here's to all my party people here's to good times, here's to freedom and all the ones who ain't made it back home here's to football, here's to tailgates here's to working all week for saturdays grab a bottle, crack a can raise your hand here's to beer, cheers",Country
2762,"i'm so low it's fuckin' awesome i love the sadness and the pain i'm so low it's fuckin' awesome makes me glad there ain't a cure for insane i talk to god and hope he's feeling forgiveness for my ways if he ain't then i just wasted a whole damn night up my knees whole damn night upon my knees, yeah, mm i'm so low it's fuckin' awesome i love the sadness and the pain i'm so low it's fuckin' awesome makes me glad there ain't a cure makes me glad there ain't a cure for insane ooh oh mm they say things are gonna get better i'm out here searching for that to come true 'cause i was taught to never say never but it feels like never is coming too soon, too soon now, i'm so low it's fuckin' awesome i love the sadness and the pain i'm so low it's fuckin' awesome it makes me glad there ain't a cure makes me glad there ain't a cure for insane, ooh, ooh",Country
2763,"you hurt me and you made me blue  why why  you say you found someone new  why why  you broke my loving heart in two  why why  you hurt me baby and you hurt me bad  put the whammy on the love we had  why why  bye, bye  i begged you but you told me no  why why  why did you have to hurt me so  why why  you say i have to let you go  bye bye  i hate like sin i have to set you free  i love you baby but you don't love me  why why  bye bye  i want to hang around and love you very long  but before i go won't you tell me what did i do wrong  why did i ever fall for you  why why  you never meant the first be true  why why  i take all i can from you  bye bye  i know i'm sure, i know i'm true  but i'm still fool enough to care for you  why why  bye bye  oh, why why  bye bye  why why",Country
2764,"i got holes in both my pockets where all the money goes and this guitar life is lonesome, it's the only life i know it's a fire that keeps on burning, hard times they lit the fuse i'm a rider on this lonesome train called ""bourbon and the blues""  i keep one foot on the ladder, the other one on the slide jesus and the devil, they just won't let me decide i keep gettin' the same advice hank williams never used now i'm somewhere south of birmingham with bourbon and the blues  and they say ""boy, you oughta change your whiskey ways"" they don't know it ain't my choice to choose it's a stubborn kind of crazy keeps my head here in the noose and the only friends that understand is bourbon and the blues  i got holes in both my pockets where all the money goes and this guitar life is lonesome, it's the only life i know it's a fire that keeps on burning, them hard times they lit the fuse i'm a rider on this lonesome train called ""bourbon and the blues""  and they say ""boy, you oughta change your whiskey ways"" they don't know it ain't my choice to choose it's a stubborn kind of crazy keeps my head here in the noose and the only friends that understand is bourbon and the blues yeah the only friends that understand is bourbon and the blues the only friends that understand is bourbon and the blues bourbon and the blues",Country
2765,"she told me it was over with a suitcase in her hand when she said she'd met a cowboy i was picturin' the marlboro man well it wasn't her leavin' hell, it wasn't even the fact that she was runnin' around what hurts me the most is she left me for a rodeo clown  he coulda been a doctor a lawyer, maybe, i'd understand or a bull-ridin' belt-buckle snuff-dippin' macho man but a guy named darryl hidin' in a barrel red nose and a painted on frown yeah, she didn't just leave me she left me for a rodeo clown  your friends are gonna ask me but i'm just gonna tell 'em a lie i'll say she was gettin' too clingy and you just had to say goodbye 'cause you'd get throttled if they knew that ronald mcdonald was doin' her now no, she didn't just leave ya she left you for a rodeo clown  he coulda been a doctor a lawyer, maybe, i'd understand or a bull-ridin' belt-buckle snuff-dippin' macho man but a guy named darryl hidin' in a barrel red nose and a painted on frown nah, she didn't just leave ya she left you for a rodeo clown  if i'd known she was into suspenders and big shoes mighta coulda worked something out but she went to vegas and left me for a rodeo clown yeah, it hurts just to say it she left you for a rodeo clown",Country
2766,card michael  legacy  tell the world that jesus loves you  michael card  chorus  tell the world that jesus loves you  tell them you've found a forever friend  you've opened up your heart's door to him  the love of jesus has no end  you can choose what not to believe in  you can deny there's a heaven above  but once you take a look at jesus  there's no denying that god is love  chorus  if you want to show that you really love him  if you want to prove that your love is true  then you'll obey the word he's spoken  and do all the things he's commanded you to  repeat chorus,Country
2767,do you do you do you know what i'm feeling? do you do you do you know what i'm feeling? i'm feeling so fine i'm feeling in time  do you do you do you know what's going down? do you do you do you know it's all around? if you're looking you'll find it tic toc... unwind it  love love love love love love love love love love  do you do you do you know it's alright? morning comes around after the longest night if you need it it's there darkness beware  love love love love love love love love love love  do you do you do you see that light shine? pigeons waking up on the telephone line church bells are tollin school kids are rollin on  love love love love love love love love love love,Country
2768,"i stole some hearts but dodged the bars out on the run committed crimes but not the time i should've done i'd feel the cops, that was enough to start laying low until the day i felt these chains not letting go  call me a convict, i've been convicted serving the verdict, a live sentence  you've got me locked up go on and throw away the key i ain't ever gonna leave this prison you got me locked down for twenty-four hours a day i ain't ever gonna break this prison couldn't run, couldn't hide even if i tried girl i know you would find me and i'd wind up back in it your love is like a prison your love is like a prison  girl you're my judge, my jury, my executioner no other way i'd have it babe, i'm your prisoner yeah i'm your prisoner  you've got me locked up go on and throw away the key i ain't ever gonna leave this prison you got me locked down for twenty-four hours a day i ain't ever gonna break this prison couldn't run, couldn't hide even if i tried girl i know you would find me and i'd wind up back in it your love is like a prison your love is like a prison  call me a convict, i've been convicted serving the verdict, a live sentence  you've got me locked up go on and throw away the key i ain't ever gonna leave this prison you got me locked down for twenty-four hours a day i ain't ever gonna break this prison couldn't run, couldn't hide even if i tried girl i know you would find me and i'd wind up back in it your love is like a prison your love is like a prison",Country
2769,"peach floatin' in a mason  little buzz chasin'  friday night high got the short skirts shakin'  flat bills flipped back, belts buckles blinkin' back  out in the cud got four-wheel drives to cadillacs  tonight, ight, ya tonight  just sippin' on the good times, ya got no where to be but out here in the country  in the moonlight, so reach down in the cooler, pull another one out of that cold ice  pop a top, don't stop  no, dont even think  we got all night to do our thing, we got nothin' to do but drink  we got a hot song bumpin'  door speakers thumpin'  fire poppin' hot  got there forty acres jumpin'  ain't doin nothin wrong  we goin all night long, you got a cup fill it up strong,  just sippin' on the good times  yeah, got no where to be  but out here in the country, in the moonlight,  so reach down in the cooler, pull another one outta that cold ice  pop a top, dont stop  dont even think, we got all night to do our thing  we got nothin to do but drink  music  just sippin' on the good times  yeah, got no where to be  but out here in the country, in the moonlight,  so reach down in the cooler, pull another one outta that cold ice  pop a top, dont stop  dont even think, we got all night to do our thing  (we got nothin to do but drink)  just sippin' on the good times  yeah, got no where to be  but out here in the country, in the moonlight,  so reach down in the cooler, pull another one outta that cold ice  pop a top, dont stop  dont even think, we got all night to do our thing  we got nothin to do but drink  music  (we got nothin to do but drink)  yeah, we got nothin to do but drink  (we got nothin to do but drink)  yea, yea, we got nothin to do but drink  (we got nothin to do but drink)  yeaaa, we got nothin to do but drink  (we got nothin to do but drink)  end",Country
2770,(bobby austin)  you've stolen my world from under me by cheating and deceving me and now you've gone and set me free it's in my book of memories.  inside the book of pages black with photographs that take me back i hide the dreams that used to be here in my book of memories.  the photograph that shows a bride and a man with joy he could not hide and one of a boy on his daddy's knee it's in my book of memories.  --- instrumental ---  inside the book of pages black with photographs that take me back i hide the dreams that used to be here in my book of memories.  the photograph that shows a bride and a man with joy he could not hide and one of a boy on his daddy's knee it's in my book of memories...,Country
2771,"the sky's on fire outside my home the clouds roll by like sea and foam the more i love you the less i roam here with you i shall remain  lightning skirts the texas night a billion years being right like the river of two birds in flight here with you i shall remain  i shall remain, i shall remain through summer sun and winter rain through darkest night, come what may just for the promise of another day i shall remain  i shall remain, i shall remain through summer sun and winter rain through darkest night, come what may just for the promise of another day i shall remain i shall remain i shall remain",Country
2772,"looking for a citykey: bb 4/4  words: w oliver cooper music: marvin p dalton (1943)  (with strangers) we're a band of pilgrims on the move;  (thru dangers) burdened down with sorrows,  (and we're) shunned on every hand;  (but we are) looking for a city built above.  looking for a city, yonder where we'll never die,  (and up) there the sainted millions,  (we will) never say goodbye;  (yes, and) there we'll meet our savior,  and our loved ones too,  (now we) pray, come, o holy spirit,  all our hopes renew.  (and earthly) friends no longer speak one word of love;  (but truly) we have found contentment, (jesus) promised us a home,  (so we) are looking for a city built above.  (we're simply) trusting in the blessed savior's love;  (and mercy) tho' we may be strangers, (living) in this world of care,  (we're always) looking for a city built above.",Country
2773,"you got me on the line, there's nothing i can do you ... up the switch and i'm falling for that too you got me playing your game, i'm breaking my own rules you got me on the line, there's nothing i can do  so you can break my heart like i know you're gonna you can tear me up like i know you can you can eat me alive like i know you wanna but it's better than never even having a chance  i can tell by the look in your eyes that you've already planned your goodbye it doesn't make much sense and i know it won't fly but we might as well give it try  i should get out while i can but that's never been my style i'm just a runner up when we could be running wild i could walk away now, seek the remedy and miles i should get out while i can but that's never been my style  so you can break my heart like i know you're gonna you can tear me up like i know you can you can eat me alive like i know you wanna but it's better than never even having a chance  i can tell by the look in your eyes that you've already planned your goodbye it doesn't make much sense and i know it won't fly but we might as well give it try  so you can break my heart like i know you wanna you can tear me up like i know you can you can eat me alive like i know you gonna what is better than never even having a chance  and i can tell by the look in your eyes that you've already planned your goodbye it doesn't make much sense and i know it won't fly but we might as well give it try  it doesn't make much sense and i know it won't fly but we might as well give it try",Country
